event,parameter,station,date,min,max,mean,median,station_name
Matthew,turb,nocrcwq,2016-10-07,2,7,3.64583333333333,3,Research Creek (RC)
Matthew,turb,nocrcwq,2016-10-08,2,88,16.0416666666667,10.5,Research Creek (RC)
Matthew,turb,nocrcwq,2016-10-09,7,78,22.5520833333333,16,Research Creek (RC)
Matthew,turb,nocrcwq,2016-10-10,3,19,6.84375,6,Research Creek (RC)
Matthew,turb,nocrcwq,2016-10-11,4,6,5.05882352941176,5,Research Creek (RC)
Matthew,turb,noczbwq,2016-10-05,9,41,17.2236842105263,16,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-06,11,32,16.7916666666667,15.5,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-07,7,133,16.625,13,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-08,8,844,169.71875,103.5,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-09,-1,947,165.38202247191,58,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-10,10,38,21.3020833333333,21,Zeke's Basin (ZB)
Matthew,turb,noczbwq,2016-10-11,11,26,17.2352941176471,16,Zeke's Basin (ZB)
